restaurant_id,restaurant_name,restaurant_website,address1,city,state,zip code
1332,Dunkin',,314 Route 15 In ShopRite, Wharton,NJ,07885
1333,Dunkin',,321 State Route 15, Wharton,NJ,07885
1334,Dunkin',,210 State Route 15 S In Fuel 15 Gas Station, Wharton,NJ,07885
1335,Jersey Mike's Subs,,100 Route 46 West, Budd Lake,NJ,07828
1336,Dunkin',,375 US Highway 46, Budd Lake,NJ,07828
1337,Edible Arrangements,,375 US Highway 46, Budd Lake,NJ,07828
1338,Villa Cafe,,54 Speedwell Ave, Morristown,NJ,07960
1339,Garden Deli & Cafe,,36 Speedwell Ave, Morristown,NJ,07960
1340,Morristown Pizza,,110 Washington St, Morristown,NJ,07960
1341,Morristown Italian Sandwich,,110 Washington St, Morristown,NJ,07960
1342,Pan Pizza Bakery II,,130 Speedwell Ave, Morristown,NJ,07960
1343,H2 Juicery,,125 South St, Morristown,NJ,07960
1344,7-Eleven,,50 Morris St, Morristown,NJ,07960
1345,El Portal,,132 Speedwell Ave, Morristown,NJ,07960
1346,Inferno Grill,,1 Burnham Pkwy, Morristown,NJ,07960
1347,Ming II,,88 Headquarters Plaza, Morristown,NJ,07960
1348,Rico Pan,,159 Speedwell Ave, Morristown,NJ,07960
1349,Kona Ice of Central Morris County,,Serving General Area, Parsippany,NJ,07054
1350,Dunkin',,3440 Route 46 In 76 Gas Station, Parsippany,NJ,07054
1351,Dunkin',,1933 Route 46, Parsippany,NJ,07054
1352,Dunkin',,147 Rt 46 East, Parsippany,NJ,07054
1353,Panera Bread,,34 Sylvan Way, Parsippany,NJ,07054
1354,Palito's Deli,,166 Halsey Rd, Parsippany,NJ,07054
1355,Lake Parsippany General Store,,171 Kingston Rd, Parsippany,NJ,07054
1356,Subway,,145 State Rt 46 E, Parsippany,NJ,07054
1357,Shake Shack,,70 Waterview Blvd, Parsippany,NJ,07054
1358,Market Counter,,60 Waterview Blvd Whole Foods Market, Parsippany,NJ,07054
1359,Cafe 9,,9 Entin Rd, Parsippany,NJ,07054
1360,L'Terraza Mexican Restaurant,,605 Main St, Boonton,NJ,07005
1361,Domino's Pizza,,931 Main St, Boonton,NJ,07005
1362,Subway,,534 Myrtle Ave, Boonton,NJ,07005
1363,Sinofilia Tea Shop,,805 Main St, Boonton,NJ,07005
1364,Yummy Yogurt,,720 Main St, Boonton,NJ,07005
1365,CD Sweets,,56 St. Mary Drive, Succasunna,NJ,07876
1366,Verona Restaurant,veronarestaurant.com,1171 Sussex Tpke, Randolph,NJ,07869
1367,Up Thai,,981 Tabor Rd, Morris Plains,NJ,07950
1368,Pierogies House,pierogieshouse.com,145 Morris St, Morristown,NJ,07960
1369,Spain Rincon,,41 Richard Mine Rd, Wharton,NJ,07885
1370,Stirling Tavern,stirlingtavern.com,150 South St, Morristown,NJ,07960
1371,Knotty Pine Pub,knottypinepub.com,242 E Union Tpke, Wharton,NJ,07885
1372,Carmel Haifa,carmelhaifa.com,682 Speedwell Ave, Morris Plains,NJ,07950
1373,Taqueria Pancho Villa,,7 N Essex St, Dover,NJ,07801
1374,H2Ocean Restaurant & Raw Bar,h2oceanrestaurant.com,41 Ridgedale Ave, Cedar Knolls,NJ,07927
1375,Table 42,table42dover.com,42 N Sussex St, Dover,NJ,07801
1376,Madame Thai Cuisine,madamethainj.com,3 Pine St, Morristown,NJ,07960
1377,Las Tres Marias,,88 N Sussex St, Dover,NJ,07801
1378,The Committed Pig,thecommittedpig.com,28 W Park Pl, Morristown,NJ,07960
1379,The Black Horse Tavern & Pub,blackhorsenj.com,1 W Main St, Mendham,NJ,07945
1380,Ashirwad Palace,ashirwadpalace.com,169 S Salem St, Randolph,NJ,07869
1381,El Marino,,130 Mount Hope Ave, Dover,NJ,07801
1382,Rinconcito Peruano,,17 N Main St, Wharton,NJ,07885
1383,Marjan Fine Persian Grill,marjanpersiangrill.com,84 Speedwell Ave, Morristown,NJ,07960
1384,The Canal House,canalhousenj.com,47 Kossuth St, Wharton,NJ,07885
1385,Malay,malaymorristown.com,147 Morris St, Morristown,NJ,07960
1386,Sushi Hana Japanese Restaurant,sushihananj.com,15 State Route 10 E, Succasunna,NJ,07876
1387,Nori Sushi,,301 Mount Hope Ave, Dover,NJ,07801
1388,Laku Sushi,lakusushi.com,30 Lafayette Ave, Morristown,NJ,07960
1389,Hunan Chinese Room,,255 Speedwell Ave, Morris Plains,NJ,07950
1390,Cafe Metro,thecafemetro.com,60 Diamond Spring Rd, Denville,NJ,07834
1391,La Costilla De Pedro,,57 N Sussex St, Dover,NJ,07801
1392,Szechuan Delite,szechuandelitemorrisplains.com,44 Gibraltar Dr, Morris Plains,NJ,07950
1393,Office Tavern Grill,officetaverngrill.com,3 South St, Morristown,NJ,07960
1394,Fiamma Wood Fired Pizza,fiammapizza.com,47 S Park Pl, Morristown,NJ,07960
1395,Outback Steakhouse,outback.com,1070 US Highway 46, Ledgewood,NJ,07852
1396,Mediterranean Grill,mediterraneangrillmotown.com,119 Morris St, Morristown,NJ,07960
1397,Caffe Delhi,,276 E Main St, Denville,NJ,07834
1398,Fire Roasted Chicken & Grill,fireroastedchickenandgrill.com,86 Ridgedale Ave, Cedar Knolls,NJ,07927
1399,China Pavilion,https://www.chinapaviliononline.com/,276 E Main St, Denville,NJ,07834
1400,Chipotle Mexican Grill,https://locations.chipotle.com/nj/rockaway/301-mt-hope-ave?utm_source=google&utm_medium=yext&utm_campaign=yext_listings,301 Mt Hope Ave Ste 2067A, Rockaway,NJ,07866
1401,Dunkin',https://smart.link/abu8tr12sc1y6?utm_source=google&utm_medium=local&utm_campaign=gmbwebsiteorder&utm_content=331283,125 Rte 46 E, Denville,NJ,07834
1402,Gencarelli Restaurant & Pizza,http://gencarellipizzanj.com/,25 W Main St, Rockaway,NJ,07866
1403,Master Wok,,301 Mount Hope Ave Ste 2108, Rockaway,NJ,07866
1404,Denville Dog & Grill,http://denvilledogandicecream.com/,99 Bloomfield Ave, Denville,NJ,07834
1405,Missy's Main Street Cafe,http://missysmainstreetcafe.com/,181 E Main St, Rockaway,NJ,07866
1406,Sammy's Ye Old Cider Mill,http://www.sammyscidermill.com/,353 Mendham Rd W, Mendham,NJ,07945
1407,Benito's Trattoria,http://www.benitos-trattoria.net/,44 Main St, Chester,NJ,07930
1408,Bill's Luncheonette,http://www.billsluncheonette.com/,455 North Rd, Chester,NJ,07930
1409,Marilyn's Cafe,,21 W Main St, Chester,NJ,07930
1410,Lamplighter Restaurant & Pub,,190 W Main St, Chester,NJ,07930
1411,Pezzo Pizza 2,https://www.facebook.com/Pezzopizza62,62 E Mill Rd, Long Valley,NJ,07853
1412,Sub Pub,http://subpubnj.com/,127 Main St, Chester,NJ,07930
1413,Panera Bread,https://locations.panerabread.com/nj/chester/141-us-highway-206-s.html?utm_medium=display-ad&utm_source=paid-digital&utm_campaign=yext&utm_content=local-search,141 US Highway 206 S, Chester,NJ,07930
1414,White Birch,http://whitebirchrestaurant.com/,380 US Highway 206, Flanders,NJ,07836
1415,The Famished Frog,http://www.famishedfrog.com/,18 Washington St, Morristown,NJ,07960
1416,Arthur's Tavern,http://www.arthurstavern.com/,700 Speedwell Ave, Morris Plains,NJ,07950
1417,Blue Morel Restaurant and Wine Bar,http://bluemorel.com/,2 Whippany Rd, Morristown,NJ,07960
1418,Pazzo Pazzo,,74 Speedwell Ave, Morristown,NJ,07960
1419,Roots Steakhouse,http://www.rootssteakhouse.com/,40 W Park Pl, Morristown,NJ,07960
1420,Chef Fredy's Table,http://www.cheffredystable.com/,78 Speedwell Ave, Morristown,NJ,07960
1421,Origin Thai 2,http://www.originthai2.com/,10 South St, Morristown,NJ,07960
1422,Urban Table,http://www.urbantablerestaurant.com/,40 W Park Pl, Morristown,NJ,07960
1423,L'Allegria,http://lallegria.com/,11 Prospect St, Madison,NJ,07940
1424,Olive Lucy's Kitchen Table,http://www.olivelucys.com/,52 Speedwell Ave, Morristown,NJ,07960
1425,Marie's Italian Specialties,http://www.mariesdeli.com/,641 Shunpike Rd, Chatham,NJ,07928
1426,Morris Pizzeria,https://morrispizzeria.com/,161 South St, Morristown,NJ,07960
1427,Tashmoo Restaurant & Bar,http://www.tashmoobar.com/,8 Dehart St, Morristown,NJ,07960
1428,Dunkin',https://smart.link/abu8tr12sc1y6?utm_source=google&utm_medium=local&utm_campaign=gmbwebsiteorder&utm_content=331425,59-61 Morris St, Morristown,NJ,07960
1429,Portofino's Restaurant,http://www.portofinosrestaurant.com/,29 Mills St, Morristown,NJ,07960
1430,Domino's Pizza,https://www.dominos.com/en/?utm_source=google&utm_medium=loclist&utm_campaign=localmaps,147 Speedwell Ave, Morristown,NJ,07960
1431,Chand Palace,http://parsippany.chandpalace.com/,257 Littleton Rd, Parsippany,NJ,07054
1432,Reservoir Tavern,http://www.therestavern.com/,92 Parsippany Blvd, Boonton,NJ,07005
1433,Subway,https://order.subway.com/en-us/restaurant/25827/menu/?utm_source=yxt-goog&utm_medium=local&utm_term=acq&utm_content=25827&utm_campaign=evergreen-2020&y_source=1_MTQ5MDkyMTktNzE1LWxvY2F0aW9uLmdvb2dsZV93ZWJzaXRlX292ZXJyaWRl,105 Parsippany Rd, Parsippany,NJ,07054
1434,Sharky's West,http://www.sharkyswingsnj.com/,108 Boonton Ave, Boonton,NJ,07005
1435,Domino's Pizza,https://www.dominos.com/en/?utm_source=google&utm_medium=loclist&utm_campaign=localmaps,199 Littleton Rd, Parsippany,NJ,07054
1436,Jersey Mike's Subs,https://www.jerseymikes.com/1030,317 Smith Rd, Parsippany,NJ,07054
1437,Ravello,http://www.ravellobanquets.com/,138 Eagle Rock Ave, East Hanover,NJ,07936
1438,Panda Wok,https://pandawokparsippany.com/,184 Parsippany Rd, Parsippany,NJ,07054
1439,Scalini Fedeli,http://www.scalinifedeli.com/,63 Main St, Chatham,NJ,07928
1440,Restaurant Serenade,https://www.restaurantserenade.com/,6 Roosevelt Ave, Chatham,NJ,07928
1441,A Taste of Asia,http://www.atasteofasianj.com/index.htm,245 Main St, Chatham,NJ,07928
1442,LongHorn Steakhouse,https://www.longhornsteakhouse.com/locations/nj/flanders/flanders-mt-olive/5192?cmpid=br:lh_ag:ie_ch:loc_ca:LHGMB_dt:20190131_sn:gmb_gt:flanders-nj-5192_pl:locurl_rd:1149,50 International Dr S Ste J, Flanders,NJ,07836
1443,Dunkin',https://smart.link/abu8tr12sc1y6?utm_source=google&utm_medium=local&utm_campaign=gmbwebsiteorder&utm_content=340801,114 State Hwy Route 206 In Exxon Gas Station, Mount Olive,NJ,07836
1444,Dunkin',https://smart.link/abu8tr12sc1y6?utm_source=google&utm_medium=local&utm_campaign=gmbwebsiteorder&utm_content=349334,274 Rte 46, Mine Hill,NJ,07803
1445,Pollos Pucalor,http://www.pollospucalor.com/,85 E Blackwell St, Dover,NJ,07801
1446,Pub 199,https://pub199nj.com/,199 Howard Blvd, Mount Arlington,NJ,07856
1447,Hunan Taste Chinese Restaurant,http://hunantaste.com/,67 Bloomfield Ave, Denville,NJ,07834
1448,Verde Ristorante,http://verderistorante.com/,1012 Tabor Rd, Morris Plains,NJ,07950
1449,Rockaway River Barn,http://www.rockawayriverbarn.com/,11 Green Pond Rd, Rockaway,NJ,07866
1450,La Cucina,http://www.lacucina-denville.com/,278 Diamond Spring Rd, Denville,NJ,07834
1451,Veggie Heaven,http://www.veggieheavennj.com/,57 Bloomfield Ave, Denville,NJ,07834
1452,The Grand Cafe,http://www.thegrandcafe.com/,42 Washington St, Morristown,NJ,07960
1453,End of Elm,http://endofelm.com/,140 Morris St, Morristown,NJ,07960
1454,The Exchange,http://www.exchangefood.com/,160 E Main St, Rockaway,NJ,07866
1455,Anthony & Sons Bakery,http://anthonyandsonsbakerynj.com/,20 Luger Rd, Denville,NJ,07834
